date,pcr,threshold,signal,pos,ret,pnl,strategy,benchmark
2012-02-13,131.52,103.6,1.0,1.0,0.006441,0.006441,1.296739,1.286144
2012-02-14,125.91,103.6,1.0,1.0,-0.003643,-0.003643,1.292014,1.281458
2012-02-15,101.24,103.558,0.0,1.0,0.015368,0.015368,1.31187,1.301151
2012-02-16,102.21,103.558,0.0,0.0,-0.016931,-0.0002,1.311607,1.279121
2012-02-17,101.12,103.558,0.0,0.0,0.003134,0.0,1.311607,1.283129
2012-02-20,101.14,103.558,0.0,0.0,0.007659,0.0,1.311607,1.292956
2012-02-21,101.88,103.558,0.0,0.0,-0.004189,-0.0,1.311607,1.28754
2012-02-22,105.13,103.6,1.0,0.0,0.010122,0.0,1.311607,1.300572
2012-02-23,101.53,103.6,0.0,1.0,-0.008046,-0.008246,1.300792,1.290108
2012-02-24,102.97,103.6,0.0,0.0,0.002777,-0.0002,1.300532,1.29369
2012-02-29,109.59,103.698,1.0,0.0,0.020366,0.0,1.300532,1.320038
2012-03-01,112.1,103.786,1.0,1.0,-0.000382,-0.000582,1.299775,1.319534
2012-03-02,109.45,103.816,1.0,1.0,0.003166,0.003166,1.30389,1.323711
2012-03-03,108.72,103.844,1.0,1.0,-0.003635,-0.003635,1.299151,1.3189
2012-03-05,105.72,103.962,1.0,1.0,-0.013519,-0.013519,1.281588,1.30107
2012-03-06,100.55,103.962,0.0,1.0,-0.008341,-0.008341,1.270898,1.290217
2012-03-07,101.23,103.962,0.0,0.0,-0.004395,-0.0002,1.270643,1.284546
2012-03-08,105.68,104.066,1.0,0.0,0.01031,0.0,1.270643,1.29779
2012-03-09,105.47,104.222,1.0,1.0,0.003939,0.003739,1.275394,1.302901
2012-03-12,102.36,104.222,0.0,1.0,-0.011035,-0.011035,1.26132,1.288523
2012-03-13,103.96,104.222,0.0,0.0,0.013114,-0.0002,1.261067,1.305421
2012-03-14,109.23,104.328,1.0,0.0,0.011673,0.0,1.261067,1.320659
2012-03-15,110.46,104.406,1.0,1.0,-0.000448,-0.000648,1.26025,1.320067
2012-03-16,107.81,104.486,1.0,1.0,-0.00821,-0.00821,1.249903,1.309229
2012-03-19,106.23,104.546,1.0,1.0,-0.001368,-0.001368,1.248193,1.307438
2012-03-20,102.42,104.546,0.0,1.0,-0.008854,-0.008854,1.237142,1.295862
2012-03-21,112.05,104.582,1.0,0.0,0.001159,-0.0002,1.236895,1.297364
2012-03-22,112.04,104.686,1.0,1.0,0.009772,0.009572,1.248734,1.310042
2012-03-23,106.83,104.762,1.0,1.0,0.002068,0.002068,1.251317,1.312751
2012-03-26,104.02,104.686,0.0,1.0,-0.013495,-0.013495,1.234431,1.295036
2012-03-27,105.94,104.686,1.0,0.0,0.007761,-0.0002,1.234184,1.305088
2012-03-28,105.66,104.686,1.0,1.0,0.001072,0.000872,1.235261,1.306487
2012-03-29,102.98,104.582,0.0,1.0,-0.020578,-0.020578,1.209841,1.279602
2012-03-30,100.06,104.546,0.0,0.0,0.007664,-0.0002,1.209599,1.289409
2012-04-02,99.11,104.486,0.0,0.0,-0.008837,-0.0,1.209599,1.278015
2012-04-03,91.58,104.406,0.0,0.0,-0.012979,-0.0,1.209599,1.261428
2012-04-05,83.46,104.328,0.0,0.0,-0.015595,-0.0,1.209599,1.241757
2012-04-06,86.74,104.222,0.0,0.0,0.008697,0.0,1.209599,1.252555
2012-04-09,85.86,104.066,0.0,0.0,-0.013676,-0.0,1.209599,1.235426
2012-04-10,83.85,104.026,0.0,0.0,0.005238,0.0,1.209599,1.241896
2012-04-11,83.21,103.996,0.0,0.0,0.002093,0.0,1.209599,1.244495
2012-04-12,82.07,103.92,0.0,0.0,0.000816,0.0,1.209599,1.245511
2012-04-13,84.88,103.844,0.0,0.0,0.016358,0.0,1.209599,1.265885
2012-04-16,83.38,103.816,0.0,0.0,-0.0075,-0.0,1.209599,1.256391
2012-04-17,77.22,103.786,0.0,0.0,-0.018628,-0.0,1.209599,1.232988
2012-04-18,111.52,103.786,1.0,0.0,0.002522,0.0,1.209599,1.236097
2012-04-19,111.49,103.786,1.0,1.0,0.002326,0.002126,1.212171,1.238972
2012-04-20,108.44,103.786,1.0,1.0,-0.015157,-0.015157,1.193797,1.220193
2012-04-23,101.41,103.698,0.0,1.0,-0.003471,-0.003471,1.189653,1.215957
2012-04-24,105.05,103.698,1.0,0.0,0.002373,-0.0002,1.189415,1.218842
2012-04-25,108.67,103.698,1.0,1.0,0.00858,0.00838,1.199383,1.2293
2012-04-26,109.68,103.698,1.0,1.0,-0.005531,-0.005531,1.192749,1.222501
2012-04-27,106.31,103.698,1.0,1.0,-0.005431,-0.005431,1.186271,1.215861
2012-04-30,103.35,103.588,0.0,1.0,0.002837,0.002837,1.189636,1.21931
2012-05-02,109.42,103.588,1.0,0.0,0.02334,-0.0002,1.189398,1.247769
2012-05-03,110.18,103.588,1.0,1.0,-0.002251,-0.002451,1.186483,1.24496
2012-05-04,113.07,103.588,1.0,1.0,0.005408,0.005408,1.192899,1.251692
2012-05-07,100.7,103.464,0.0,1.0,-0.021149,-0.021149,1.16767,1.22522
2012-05-08,96.81,103.202,0.0,0.0,0.001012,-0.0002,1.167437,1.22646
2012-05-09,89.97,102.976,0.0,0.0,-0.009277,-0.0,1.167437,1.215082
2012-05-10,87.02,102.75,0.0,0.0,0.00111,0.0,1.167437,1.216432
2012-05-11,84.53,102.412,0.0,0.0,-0.011042,-0.0,1.167437,1.202999
2012-05-14,83.25,102.384,0.0,0.0,-0.003268,-0.0,1.167437,1.199068
2012-05-15,83.69,102.3,0.0,0.0,0.002502,0.0,1.167437,1.202068
2012-05-16,111.42,102.3,1.0,0.0,-0.021779,-0.0,1.167437,1.175888
2012-05-17,111.31,102.3,1.0,1.0,0.016891,0.016691,1.186923,1.19575
2012-05-18,108.8,102.3,1.0,1.0,-0.027944,-0.027944,1.153755,1.162336
2012-05-21,102.69,102.3,1.0,1.0,0.005739,0.005739,1.160376,1.169006
2012-05-22,105.17,102.3,1.0,1.0,0.011493,0.011493,1.173712,1.182442
2012-05-23,105.32,102.3,1.0,1.0,-0.017477,-0.017477,1.1532,1.161777
2012-05-24,105.77,102.3,1.0,1.0,-0.003198,-0.003198,1.149512,1.158061
2012-05-25,105.26,102.3,1.0,1.0,-0.007475,-0.007475,1.140919,1.149404
2012-05-28,107.77,102.3,1.0,1.0,0.009103,0.009103,1.151304,1.159867
2012-05-29,117.34,102.3,1.0,1.0,0.028908,0.028908,1.184586,1.193397
2012-05-30,115.72,102.3,1.0,1.0,-0.010963,-0.010963,1.1716,1.180314
2012-05-31,113.1,102.3,1.0,1.0,0.005467,0.005467,1.178005,1.186767
2012-06-01,111.35,102.3,1.0,1.0,-0.026763,-0.026763,1.146478,1.155005
2012-06-04,98.2,102.102,0.0,1.0,-0.029753,-0.029753,1.112367,1.12064
2012-06-05,99.79,101.916,0.0,0.0,0.015344,-0.0002,1.112144,1.137835
2012-06-06,104.63,101.916,1.0,0.0,0.007957,0.0,1.112144,1.146888
2012-06-07,105.01,101.916,1.0,1.0,0.003424,0.003224,1.11573,1.150815
2012-06-08,104.24,101.916,1.0,1.0,-0.011392,-0.011392,1.103019,1.137705
2012-06-11,105.16,101.916,1.0,1.0,0.017227,0.017227,1.122021,1.157304
2012-06-12,102.59,101.916,1.0,1.0,-0.006762,-0.006762,1.114433,1.149478
2012-06-13,104.8,101.916,1.0,1.0,0.002368,0.002368,1.117073,1.1522
2012-06-14,104.22,102.102,1.0,1.0,-0.001937,-0.001937,1.114909,1.149968
2012-06-15,107.43,102.102,1.0,1.0,0.01141,0.01141,1.127631,1.16309
2012-06-18,114.49,102.3,1.0,1.0,0.017562,0.017562,1.147434,1.183516
2012-06-19,114.45,102.3,1.0,1.0,-0.001149,-0.001149,1.146115,1.182156
2012-06-20,101.59,102.102,0.0,1.0,0.008456,0.008456,1.155806,1.192152
2012-06-21,104.66,102.102,1.0,0.0,-0.007578,-0.0002,1.155575,1.183118
2012-06-22,104.65,102.102,1.0,1.0,-0.007831,-0.008031,1.146295,1.173853
2012-06-25,101.68,101.916,0.0,1.0,-0.007708,-0.007708,1.137459,1.164805
2012-06-26,97.34,101.916,0.0,0.0,-0.00397,-0.0002,1.137231,1.160181
2012-06-27,100.03,101.916,0.0,0.0,0.006316,0.0,1.137231,1.167508
2012-06-28,101.25,101.916,0.0,0.0,-0.001866,-0.0,1.137231,1.16533
2012-06-29,105.81,102.102,1.0,0.0,0.017668,0.0,1.137231,1.185918
2012-07-02,108.34,102.3,1.0,1.0,0.006699,0.006499,1.144623,1.193863
2012-07-03,113.75,102.396,1.0,1.0,0.009966,0.009966,1.15603,1.205761
2012-07-04,117.37,102.522,1.0,1.0,0.00057,0.00057,1.156689,1.206449
2012-07-05,116.32,102.65,1.0,1.0,-0.00469,-0.00469,1.151264,1.200791
2012-07-06,112.38,102.858,1.0,1.0,-0.002598,-0.002598,1.148274,1.197671
2012-07-09,108.0,102.858,1.0,1.0,-0.007957,-0.007957,1.139137,1.188142
2012-07-10,103.26,102.858,1.0,1.0,-0.008018,-0.008018,1.130004,1.178616
2012-07-11,102.69,102.69,0.0,1.0,0.000905,0.000905,1.131026,1.179682
2012-07-12,90.13,102.69,0.0,0.0,-0.017495,-0.0002,1.1308,1.159043
2012-07-13,88.93,102.69,0.0,0.0,-0.003739,-0.0,1.1308,1.15471
2012-07-16,85.74,102.69,0.0,0.0,-0.002003,-0.0,1.1308,1.152397
2012-07-17,90.65,102.69,0.0,0.0,0.005213,0.0,1.1308,1.158404
2012-07-18,98.08,102.69,0.0,0.0,-0.010937,-0.0,1.1308,1.145734
2012-07-19,98.39,102.69,0.0,0.0,0.014118,0.0,1.1308,1.16191
2012-07-20,99.8,102.69,0.0,0.0,0.002254,0.0,1.1308,1.164528
2012-07-23,93.18,102.65,0.0,0.0,-0.018975,-0.0,1.1308,1.142432
2012-07-24,93.62,102.522,0.0,0.0,-0.0029,-0.0,1.1308,1.139119
2012-07-25,92.4,102.396,0.0,0.0,-0.004169,-0.0,1.1308,1.13437
2012-07-26,92.66,102.3,0.0,0.0,-0.001209,-0.0,1.1308,1.132998
2012-07-27,98.35,102.102,0.0,0.0,0.022064,0.0,1.1308,1.157996
2012-07-30,100.52,101.916,0.0,0.0,0.004827,0.0,1.1308,1.163586
2012-07-31,108.89,101.916,1.0,0.0,0.01559,0.0,1.1308,1.181727
2012-08-01,113.64,101.916,1.0,1.0,-0.000348,-0.000548,1.13018,1.181315
2012-08-03,105.05,101.916,1.0,1.0,-0.006941,-0.006941,1.122335,1.173115
2012-08-06,106.12,101.916,1.0,1.0,0.009535,0.009535,1.133037,1.184301
2012-08-07,102.79,102.102,1.0,1.0,0.001253,0.001253,1.134457,1.185785
2012-08-08,105.01,102.3,1.0,1.0,0.003336,0.003336,1.138242,1.189741
2012-08-09,115.8,102.396,1.0,1.0,0.015561,0.015561,1.155953,1.208254
2012-08-10,115.72,102.522,1.0,1.0,0.000998,0.000998,1.157107,1.20946
2012-08-13,112.97,102.65,1.0,1.0,-0.000648,-0.000648,1.156357,1.208677
2012-08-14,118.1,102.69,1.0,1.0,0.005776,0.005776,1.163036,1.215658
2012-08-15,97.78,102.69,0.0,1.0,-0.001539,-0.001539,1.161246,1.213787
2012-08-16,97.27,102.69,0.0,0.0,0.003009,-0.0002,1.161014,1.217439
2012-08-17,97.43,102.69,0.0,0.0,-0.002976,-0.0,1.161014,1.213816
2012-08-20,98.13,102.69,0.0,0.0,-0.004822,-0.0,1.161014,1.207963
2012-08-21,99.13,102.69,0.0,0.0,0.010078,0.0,1.161014,1.220137
2012-08-22,99.24,102.69,0.0,0.0,-0.001363,-0.0,1.161014,1.218475
2012-08-23,100.33,102.69,0.0,0.0,0.001146,0.0,1.161014,1.219871
2012-08-24,99.13,102.69,0.0,0.0,-0.003683,-0.0,1.161014,1.215378
2012-08-27,98.84,102.69,0.0,0.0,-0.001245,-0.0,1.161014,1.213865
2012-08-28,94.1,102.69,0.0,0.0,-0.014231,-0.0,1.161014,1.196591
2012-08-29,95.42,102.69,0.0,0.0,0.003968,0.0,1.161014,1.201338
2012-08-30,95.68,102.69,0.0,0.0,-0.002667,-0.0,1.161014,1.198135
2012-08-31,97.07,102.69,0.0,0.0,0.003476,0.0,1.161014,1.202299
2012-09-03,97.94,102.69,0.0,0.0,0.007229,0.0,1.161014,1.21099
2012-09-04,98.21,102.69,0.0,0.0,0.00011,0.0,1.161014,1.211123
2012-09-05,94.77,102.69,0.0,0.0,-0.011261,-0.0,1.161014,1.197485
2012-09-06,93.24,102.69,0.0,0.0,-0.005527,-0.0,1.161014,1.190866
2012-09-07,94.33,102.69,0.0,0.0,0.013402,0.0,1.161014,1.206826
2012-09-10,100.3,102.69,0.0,0.0,0.007789,0.0,1.161014,1.216225
2012-09-11,103.32,102.75,1.0,0.0,0.000319,0.0,1.161014,1.216614
2012-09-12,107.32,102.898,1.0,1.0,0.011399,0.011199,1.174016,1.230481
2012-09-13,105.61,102.976,1.0,1.0,0.001103,0.001103,1.175311,1.231838
2012-09-14,121.53,103.148,1.0,1.0,0.021013,0.021013,1.200007,1.257723
2012-09-17,126.02,103.296,1.0,1.0,0.003124,0.003124,1.203755,1.261651
2012-09-18,130.02,103.338,1.0,1.0,-0.003602,-0.003602,1.199419,1.257107
2012-09-19,111.52,103.464,1.0,1.0,0.006161,0.006161,1.206809,1.264851
2012-09-20,110.41,103.702,1.0,1.0,-0.006985,-0.006985,1.198379,1.256016
2012-09-21,107.82,103.84,1.0,1.0,0.003499,0.003499,1.202572,1.260411
2012-09-24,107.83,103.84,1.0,1.0,0.001768,0.001768,1.204698,1.262639
2012-09-25,106.5,103.84,1.0,1.0,-0.004399,-0.004399,1.199399,1.257085
2012-09-26,102.46,103.84,0.0,1.0,-0.00834,-0.00834,1.189397,1.246602
2012-09-27,101.89,103.84,0.0,0.0,0.001848,-0.0002,1.189159,1.248905
2012-09-28,99.17,103.84,0.0,0.0,0.004081,0.0,1.189159,1.254002
2012-10-01,100.76,103.84,0.0,0.0,-0.005112,-0.0,1.189159,1.247592
2012-10-02,101.82,103.84,0.0,0.0,0.005597,0.0,1.189159,1.254574
2012-10-03,99.93,103.732,0.0,0.0,-0.004411,-0.0,1.189159,1.24904
2012-10-04,94.36,103.732,0.0,0.0,-0.000298,-0.0,1.189159,1.248668
2012-10-05,94.42,103.732,0.0,0.0,0.001082,0.0,1.189159,1.250018
2012-10-08,91.57,103.732,0.0,0.0,-0.009721,-0.0,1.189159,1.237867
2012-10-09,91.47,103.732,0.0,0.0,-0.003136,-0.0,1.189159,1.233986
2012-10-11,79.92,103.732,0.0,0.0,-0.018479,-0.0,1.189159,1.211183
2012-10-12,74.93,103.464,0.0,0.0,-0.00197,-0.0,1.189159,1.208797
2012-10-15,74.07,103.338,0.0,0.0,-0.002439,-0.0,1.189159,1.205849
2012-10-16,76.15,103.296,0.0,0.0,0.007025,0.0,1.189159,1.21432
2012-10-17,96.33,103.148,0.0,0.0,-0.000886,-0.0,1.189159,1.213244
2012-10-18,94.16,102.976,0.0,0.0,0.000135,0.0,1.189159,1.213408
2012-10-19,92.98,102.976,0.0,0.0,-0.007588,-0.0,1.189159,1.204201
2012-10-22,90.81,102.976,0.0,0.0,-0.004821,-0.0,1.189159,1.198395
2012-10-23,90.11,102.976,0.0,0.0,-0.004823,-0.0,1.189159,1.192615
2012-10-24,89.75,102.976,0.0,0.0,-0.00308,-0.0,1.189159,1.188942
2012-10-25,88.62,102.976,0.0,0.0,-0.007218,-0.0,1.189159,1.18036
2012-10-26,84.58,102.976,0.0,0.0,-0.017629,-0.0,1.189159,1.159552
2012-10-29,86.63,102.976,0.0,0.0,-0.005942,-0.0,1.189159,1.152662
2012-10-30,88.91,102.976,0.0,0.0,0.012821,0.0,1.189159,1.16744
2012-10-31,89.44,102.976,0.0,0.0,-0.002303,-0.0,1.189159,1.164751
2012-11-01,82.05,102.976,0.0,0.0,0.001896,0.0,1.189159,1.16696
2012-11-02,82.04,102.976,0.0,0.0,0.004294,0.0,1.189159,1.171971
2012-11-05,81.32,102.976,0.0,0.0,-0.003482,-0.0,1.189159,1.16789
2012-11-06,82.71,102.976,0.0,0.0,0.007142,0.0,1.189159,1.176231
2012-11-07,84.98,102.976,0.0,0.0,0.006978,0.0,1.189159,1.184439
2012-11-08,84.91,102.976,0.0,0.0,-0.006113,-0.0,1.189159,1.177198
2012-11-09,88.3,102.976,0.0,0.0,0.006985,0.0,1.189159,1.185421
2012-11-12,88.14,102.976,0.0,0.0,-0.003492,-0.0,1.189159,1.181281
2012-11-13,81.9,102.976,0.0,0.0,-0.018121,-0.0,1.189159,1.159875
2012-11-14,82.0,102.976,0.0,0.0,0.003321,0.0,1.189159,1.163727
2012-11-15,80.17,102.976,0.0,0.0,-0.002222,-0.0,1.189159,1.161141
2012-11-16,80.52,102.976,0.0,0.0,-0.001928,-0.0,1.189159,1.158903
2012-11-19,79.82,102.976,0.0,0.0,-0.000144,-0.0,1.189159,1.158736
2012-11-20,81.9,102.976,0.0,0.0,0.002347,0.0,1.189159,1.161455
2012-11-21,103.76,103.148,1.0,0.0,-0.008016,-0.0,1.189159,1.152145
2012-11-22,104.73,103.296,1.0,1.0,0.002436,0.002236,1.191818,1.154952
2012-11-23,109.01,103.338,1.0,1.0,0.030996,0.030996,1.22876,1.190751
2012-11-26,110.8,103.464,1.0,1.0,0.011106,0.011106,1.242406,1.203975
2012-11-27,112.96,103.672,1.0,1.0,0.003082,0.003082,1.246235,1.207685
2012-11-28,113.44,103.82,1.0,1.0,0.000637,0.000637,1.247028,1.208454
2012-11-29,121.16,103.92,1.0,1.0,0.009229,0.009229,1.258538,1.219608
2012-11-30,125.4,103.996,1.0,1.0,0.010211,0.010211,1.271389,1.232061
2012-12-03,125.67,104.026,1.0,1.0,0.002604,0.002604,1.2747,1.23527
2012-12-04,125.36,104.066,1.0,1.0,0.000141,0.000141,1.274879,1.235444
2012-12-05,127.92,104.168,1.0,1.0,0.006324,0.006324,1.282942,1.243257
2012-12-06,128.03,104.232,1.0,1.0,-0.003372,-0.003372,1.278616,1.239065
2012-12-07,129.99,104.3,1.0,1.0,0.002492,0.002492,1.281803,1.242153
2012-12-10,125.59,104.514,1.0,1.0,-0.004287,-0.004287,1.276308,1.236828
2012-12-11,125.56,104.642,1.0,1.0,0.000551,0.000551,1.277011,1.237509
2012-12-12,133.17,104.656,1.0,1.0,0.010048,0.010048,1.289842,1.249944
2012-12-13,135.7,104.702,1.0,1.0,0.008699,0.008699,1.301063,1.260817
2012-12-14,129.21,104.772,1.0,1.0,-0.007518,-0.007518,1.291281,1.251338
2012-12-17,120.5,104.926,1.0,1.0,-0.008766,-0.008766,1.279961,1.240368
2012-12-18,119.34,105.01,1.0,1.0,0.001633,0.001633,1.282051,1.242394
2012-12-19,106.31,105.034,1.0,1.0,0.004413,0.004413,1.287709,1.247876
2012-12-20,100.06,105.034,0.0,1.0,-0.010682,-0.010682,1.273953,1.234546
2012-12-21,96.17,105.034,0.0,0.0,-0.009944,-0.0002,1.273699,1.22227
2012-12-22,96.86,105.034,0.0,0.0,0.002688,0.0,1.273699,1.225555
2012-12-24,98.05,105.034,0.0,0.0,-0.000613,-0.0,1.273699,1.224804
2012-12-25,104.67,105.034,0.0,0.0,0.01341,0.0,1.273699,1.241228
2012-12-26,102.04,105.034,0.0,0.0,-0.000312,-0.0,1.273699,1.240841
2012-12-27,100.64,105.034,0.0,0.0,0.001863,0.0,1.273699,1.243153
2012-12-28,101.96,105.034,0.0,0.0,0.00668,0.0,1.273699,1.251457
2013-01-02,108.43,105.05,1.0,0.0,0.010354,0.0,1.273699,1.264414
2013-01-03,113.14,105.098,1.0,1.0,0.007407,0.007207,1.282878,1.27378
2013-01-04,110.68,105.148,1.0,1.0,-0.003937,-0.003937,1.277828,1.268765
2013-01-07,107.12,105.166,1.0,1.0,-0.006521,-0.006521,1.269496,1.260492
2013-01-08,102.37,105.166,0.0,1.0,-0.004311,-0.004311,1.264023,1.255059
2013-01-09,107.4,105.224,1.0,0.0,0.002199,-0.0002,1.26377,1.257818
2013-01-10,112.24,105.296,1.0,1.0,0.009433,0.009233,1.275439,1.269684
2013-01-11,112.0,105.41,1.0,1.0,0.000961,0.000961,1.276665,1.270904
2013-01-14,112.49,105.47,1.0,1.0,0.000616,0.000616,1.277452,1.271688
2013-01-15,106.82,105.554,1.0,1.0,-0.007535,-0.007535,1.267827,1.262106
2013-01-16,102.75,105.554,0.0,1.0,-0.008318,-0.008318,1.257281,1.251608
2013-01-17,95.34,105.554,0.0,0.0,-0.010881,-0.0002,1.25703,1.237989
2013-01-18,98.26,105.554,0.0,0.0,0.01526,0.0,1.25703,1.256881
2013-01-21,98.93,105.554,0.0,0.0,-0.001028,-0.0,1.25703,1.255588
2013-01-22,104.8,105.554,0.0,0.0,0.004425,0.0,1.25703,1.261144
2013-01-23,103.42,105.41,0.0,0.0,-0.001923,-0.0,1.25703,1.258719
2013-01-24,98.18,105.296,0.0,0.0,-0.006223,-0.0,1.25703,1.250886
2013-01-25,93.69,105.224,0.0,0.0,-0.003042,-0.0,1.25703,1.247081
2013-01-28,99.88,105.166,0.0,0.0,0.005486,0.0,1.25703,1.253922
2013-01-29,109.21,105.166,1.0,0.0,0.01132,0.0,1.25703,1.268117
2013-01-30,113.01,105.166,1.0,1.0,0.003971,0.003771,1.26177,1.273152
2013-01-31,107.24,105.166,1.0,1.0,0.002175,0.002175,1.264515,1.275922
2013-02-01,107.16,105.166,1.0,1.0,0.000758,0.000758,1.265473,1.276889
2013-02-04,109.03,105.166,1.0,1.0,0.008553,0.008553,1.276296,1.28781
2013-02-05,103.32,105.148,0.0,1.0,-0.004571,-0.004571,1.270462,1.281923
2013-02-06,105.59,105.148,1.0,0.0,0.002499,-0.0002,1.270208,1.285126
2013-02-18,110.49,105.148,1.0,1.0,0.004664,0.004464,1.275879,1.291121
2013-02-19,113.57,105.148,1.0,1.0,0.002184,0.002184,1.278665,1.293941
2013-02-20,109.91,105.166,1.0,1.0,0.008569,0.008569,1.289623,1.305029
2013-02-21,110.49,105.224,1.0,1.0,-0.008923,-0.008923,1.278116,1.293385
2013-02-22,111.38,105.296,1.0,1.0,-0.001224,-0.001224,1.276552,1.291802
2013-02-23,111.67,105.41,1.0,1.0,0.004928,0.004928,1.282843,1.298168
2013-02-25,108.48,105.542,1.0,1.0,-0.004909,-0.004909,1.276545,1.291795
2013-02-26,105.74,105.602,1.0,1.0,-0.008402,-0.008402,1.265819,1.280941
2013-02-27,114.78,105.64,1.0,1.0,0.002167,0.002167,1.268562,1.283717
2013-03-01,116.54,105.672,1.0,1.0,0.008439,0.008439,1.279268,1.29455
2013-03-04,109.88,105.672,1.0,1.0,-0.012215,-0.012215,1.263641,1.278737
2013-03-05,111.89,105.672,1.0,1.0,0.008309,0.008309,1.274141,1.289362
2013-03-06,108.66,105.672,1.0,1.0,0.002217,0.002217,1.276966,1.292221
2013-03-07,107.22,105.672,1.0,1.0,0.001284,0.001284,1.278606,1.293881
2013-03-08,114.64,105.672,1.0,1.0,0.006863,0.006863,1.287381,1.30276
2013-03-11,117.87,105.716,1.0,1.0,0.002942,0.002942,1.291168,1.306593
2013-03-12,111.32,105.758,1.0,1.0,-0.005475,-0.005475,1.284099,1.299439
2013-03-13,110.0,105.794,1.0,1.0,0.0001,0.0001,1.284228,1.299569
2013-03-14,104.94,105.794,0.0,1.0,-0.005472,-0.005472,1.277201,1.292458
2013-03-15,101.72,105.794,0.0,0.0,-0.003052,-0.0002,1.276945,1.288514
2013-03-18,91.03,105.794,0.0,0.0,-0.014652,-0.0,1.276945,1.269635
2013-03-19,92.66,105.758,0.0,0.0,0.003473,0.0,1.276945,1.274045
2013-03-20,90.87,105.708,0.0,0.0,-0.005159,-0.0,1.276945,1.267472
2013-03-21,95.72,105.64,0.0,0.0,0.001771,0.0,1.276945,1.269716
2013-03-22,97.9,105.602,0.0,0.0,-0.002,-0.0,1.276945,1.267177
2013-03-25,105.0,105.602,0.0,0.0,0.007683,0.0,1.276945,1.276913
2013-03-26,111.64,105.602,1.0,0.0,3.1e-05,0.0,1.276945,1.276952
2013-03-27,105.98,105.602,1.0,1.0,0.004806,0.004606,1.282827,1.28309
2013-03-28,107.23,105.602,1.0,1.0,-0.003451,-0.003451,1.2784,1.278662
2013-03-29,117.66,105.64,1.0,1.0,0.006576,0.006576,1.286807,1.28707
2013-04-01,116.27,105.64,1.0,1.0,-0.002446,-0.002446,1.283659,1.283922
2013-04-02,114.85,105.688,1.0,1.0,0.001765,0.001765,1.285924,1.286188
2013-04-03,109.95,105.758,1.0,1.0,0.003686,0.003686,1.290665,1.290929
2013-04-08,92.39,105.758,0.0,1.0,-0.023867,-0.023867,1.25986,1.260118
2013-04-09,89.41,105.758,0.0,0.0,-0.003128,-0.0002,1.259608,1.256177
2013-04-10,93.19,105.758,0.0,0.0,0.003139,0.0,1.259608,1.26012
2013-04-11,104.35,105.758,0.0,0.0,0.013567,0.0,1.259608,1.277216
2013-04-12,103.42,105.758,0.0,0.0,-0.004626,-0.0,1.259608,1.271307
2013-04-15,99.93,105.758,0.0,0.0,-0.007428,-0.0,1.259608,1.261864
2013-04-16,100.5,105.758,0.0,0.0,0.004833,0.0,1.259608,1.267962
2013-04-17,102.96,105.758,0.0,0.0,0.001028,0.0,1.259608,1.269266
2013-04-18,112.63,105.794,1.0,0.0,-0.002269,-0.0,1.259608,1.266386
2013-04-19,125.3,105.912,1.0,1.0,0.017898,0.017698,1.281901,1.289052
2013-04-22,125.14,106.064,1.0,1.0,0.004991,0.004991,1.288299,1.295485
2013-04-23,124.87,106.234,1.0,1.0,-0.003464,-0.003464,1.283836,1.290997
2013-04-24,120.75,106.234,1.0,1.0,0.01019,0.01019,1.296919,1.304153
2013-04-25,119.67,106.234,1.0,1.0,-0.000244,-0.000244,1.296602,1.303834
2013-04-26,124.57,106.234,1.0,1.0,3.9e-05,3.9e-05,1.296652,1.303885
2013-04-29,125.28,106.31,1.0,1.0,0.000957,0.000957,1.297893,1.305133
2013-04-30,130.83,106.424,1.0,1.0,0.00796,0.00796,1.308225,1.315522
2013-05-02,127.19,106.424,1.0,1.0,0.004306,0.004306,1.313858,1.321187
2013-05-03,129.54,106.424,1.0,1.0,0.000802,0.000802,1.314912,1.322247
2013-05-06,131.44,106.692,1.0,1.0,0.004182,0.004182,1.320411,1.327776
2013-05-07,124.81,107.0,1.0,1.0,-0.000733,-0.000733,1.319443,1.326803
2013-05-08,133.61,107.0,1.0,1.0,0.012744,0.012744,1.336258,1.343711
2013-05-09,143.27,107.0,1.0,1.0,0.002274,0.002274,1.339296,1.346767
2013-05-10,134.12,107.0,1.0,1.0,-0.000679,-0.000679,1.338386,1.345852
2013-05-13,127.53,107.144,1.0,1.0,-0.003857,-0.003857,1.333224,1.340661
2013-05-14,128.29,107.196,1.0,1.0,0.000424,0.000424,1.333789,1.341229
2013-05-15,89.42,107.196,0.0,1.0,0.008092,0.008092,1.344582,1.352082
2013-05-16,95.39,107.196,0.0,0.0,0.00859,-0.0002,1.344313,1.363697
2013-05-17,96.9,107.196,0.0,0.0,-0.002605,-0.0,1.344313,1.360144
2013-05-20,96.88,107.196,0.0,0.0,0.001059,0.0,1.344313,1.361584
2013-05-21,101.13,107.196,0.0,0.0,0.000716,0.0,1.344313,1.362559
2013-05-22,99.97,107.144,0.0,0.0,0.001884,0.0,1.344313,1.365126
2013-05-23,92.25,107.0,0.0,0.0,-0.019171,-0.0,1.344313,1.338956
2013-05-24,92.14,106.692,0.0,0.0,-0.003405,-0.0,1.344313,1.334396
2013-05-27,98.13,106.692,0.0,0.0,0.008565,0.0,1.344313,1.345826
