date,strategy,benchmark,exposure,pnl,nav,dtp_gated
2013-12-11,4.122995,1.370803,1.0,-0.001139,4.122995,0
2013-12-12,4.087581,1.359029,1.0,-0.008589,4.087581,0
2013-12-13,4.095212,1.361566,1.0,0.001867,4.095212,0
2013-12-16,4.064379,1.351315,1.0,-0.007529,4.064379,0
2013-12-17,4.083475,1.357664,1.0,0.004698,4.083475,0
2013-12-18,4.081573,1.357031,2.0,-0.000466,4.081573,0
2013-12-19,4.137817,1.366517,1.0,0.01378,4.137817,0
2013-12-20,4.137546,1.366701,1.0,-6.6e-05,4.137546,0
2013-12-23,4.16113,1.374491,2.0,0.0057,4.16113,0
2013-12-24,4.154423,1.373521,1.0,-0.001612,4.154423,0
2013-12-25,4.162082,1.376328,1.0,0.001844,4.162082,0
2013-12-26,4.170994,1.379275,2.0,0.002141,4.170994,0
2013-12-27,4.218476,1.387263,2.0,0.011384,4.218476,0
2013-12-30,4.30585,1.40163,1.0,0.020712,4.30585,0
2013-12-31,4.299037,1.399692,1.0,-0.001582,4.299037,0
2014-01-02,4.299551,1.39986,1.0,0.00012,4.299551,0
2014-01-03,4.266603,1.389132,1.0,-0.007663,4.266603,0
2014-01-06,4.243374,1.38157,1.0,-0.005444,4.243374,0
2014-01-07,4.24951,1.383567,1.0,0.001446,4.24951,0
2014-01-08,4.27133,1.390672,1.0,0.005135,4.27133,0
2014-01-09,4.250698,1.383954,1.0,-0.004831,4.250698,0
2014-01-10,4.258021,1.386338,2.0,0.001723,4.258021,0
2014-01-13,4.293962,1.392328,2.0,0.008441,4.293962,0
2014-01-14,4.275856,1.389392,2.0,-0.004217,4.275856,0
2014-01-15,4.330289,1.398236,2.0,0.01273,4.330289,0
2014-01-16,4.339914,1.39979,2.0,0.002223,4.339914,0
2014-01-17,4.323677,1.397172,2.0,-0.003741,4.323677,0
2014-01-20,4.34939,1.401326,2.0,0.005947,4.34939,0
2014-01-21,4.327536,1.397805,2.0,-0.005025,4.327536,0
2014-01-22,4.353099,1.401934,2.0,0.005907,4.353099,0
2014-01-23,4.322615,1.397025,2.0,-0.007003,4.322615,0
2014-01-24,4.325844,1.397547,2.0,0.000747,4.325844,0
2014-01-27,4.189261,1.375484,2.0,-0.031574,4.189261,0
2014-02-05,3.993139,1.343287,0.666667,-0.046816,3.993139,0
2014-02-06,4.007062,1.35085,1.333333,0.003487,4.007062,0
2014-02-07,4.055603,1.363258,1.333333,0.012114,4.055603,0
2014-02-10,4.058568,1.364006,1.333333,0.000731,4.058568,0
2014-02-11,4.083466,1.370281,2.0,0.006134,4.083466,0
2014-02-12,4.16072,1.383335,2.0,0.018919,4.16072,0
2014-02-13,4.118511,1.376318,2.0,-0.010145,4.118511,0
2014-02-14,4.163238,1.383791,2.0,0.01086,4.163238,0
2014-02-17,4.168979,1.384746,2.0,0.001379,4.168979,0
2014-02-18,4.204877,1.390707,2.0,0.008611,4.204877,0
2014-02-19,4.225301,1.394085,2.0,0.004857,4.225301,0
2014-02-20,4.173684,1.38557,2.0,-0.012216,4.173684,0
2014-02-21,4.249317,1.398124,2.0,0.018122,4.249317,0
2014-02-24,4.208562,1.391419,2.0,-0.009591,4.208562,0
2014-02-25,4.223321,1.393859,2.0,0.003507,4.223321,0
2014-02-26,4.248181,1.397961,2.0,0.005886,4.248181,0
2014-02-27,4.286431,1.404255,2.0,0.009004,4.286431,0
2014-03-03,4.249121,1.398143,2.0,-0.008704,4.249121,0
2014-03-04,4.202253,1.390433,2.0,-0.01103,4.202253,0
2014-03-05,4.279268,1.403174,2.0,0.018327,4.279268,0
2014-03-06,4.359432,1.416317,2.0,0.018733,4.359432,0
2014-03-07,4.359602,1.416344,2.0,3.9e-05,4.359602,0
2014-03-10,4.310852,1.408426,2.0,-0.011182,4.310852,0
2014-03-11,4.347756,1.414454,2.0,0.008561,4.347756,0
2014-03-12,4.33017,1.411593,2.0,-0.004045,4.33017,0
2014-03-13,4.393053,1.421843,2.0,0.014522,4.393053,0
2014-03-14,4.332629,1.412065,2.0,-0.013754,4.332629,0
2014-03-17,4.345067,1.414092,2.0,0.002871,4.345067,0
2014-03-18,4.376871,1.419267,2.0,0.007319,4.376871,0
2014-03-19,4.334285,1.412362,2.0,-0.00973,4.334285,0
2014-03-20,4.242376,1.397388,2.0,-0.021205,4.242376,0
2014-03-21,4.22248,1.394111,2.0,-0.00469,4.22248,0
2014-03-24,4.250255,1.398696,2.0,0.006578,4.250255,0
2014-03-25,4.333153,1.412336,2.0,0.019504,4.333153,0
2014-03-26,4.380996,1.420133,2.0,0.011041,4.380996,0
2014-03-27,4.423415,1.427009,2.0,0.009683,4.423415,0
2014-03-28,4.418448,1.426207,2.0,-0.001123,4.418448,0
2014-03-31,4.493617,1.438339,2.0,0.017013,4.493617,0
2014-04-01,4.517859,1.442219,2.0,0.005395,4.517859,0
2014-04-02,4.550751,1.447469,2.0,0.00728,4.550751,0
2014-04-03,4.533469,1.44472,2.0,-0.003798,4.533469,0
2014-04-07,4.521126,1.442754,2.0,-0.002723,4.521126,0
2014-04-08,4.533157,1.444673,2.0,0.002661,4.533157,0
2014-04-09,4.576324,1.451552,2.0,0.009523,4.576324,0
2014-04-10,4.59429,1.454401,2.0,0.003926,4.59429,0
2014-04-11,4.553164,1.447891,2.0,-0.008952,4.553164,0
2014-04-14,4.501407,1.439662,2.0,-0.011367,4.501407,0
2014-04-15,4.56167,1.449299,2.0,0.013388,4.56167,0
2014-04-16,4.568945,1.450455,2.0,0.001595,4.568945,0
2014-04-17,4.589773,1.453761,2.0,0.004559,4.589773,0
2014-04-18,4.612865,1.457418,2.0,0.005031,4.612865,0
2014-04-21,4.596948,1.454903,2.0,-0.003451,4.596948,0
2014-04-22,4.621106,1.458726,2.0,0.005255,4.621106,0
2014-04-23,4.602786,1.455835,2.0,-0.003964,4.602786,0
2014-04-24,4.590997,1.45397,2.0,-0.002561,4.590997,0
2014-04-25,4.415137,1.426123,2.0,-0.038306,4.415137,0
2014-04-28,4.450954,1.431907,2.0,0.008112,4.450954,0
2014-04-29,4.514007,1.44205,2.0,0.014166,4.514007,0
2014-04-30,4.43192,1.428938,2.0,-0.018185,4.43192,0
2014-05-02,4.508425,1.441271,2.0,0.017262,4.508425,0
2014-05-05,4.511587,1.441777,2.0,0.000701,4.511587,0
2014-05-06,4.55427,1.448597,2.0,0.009461,4.55427,0
2014-05-07,4.534678,1.445481,2.0,-0.004302,4.534678,0
2014-05-08,4.573104,1.451605,2.0,0.008474,4.573104,0
2014-05-09,4.530901,1.444907,2.0,-0.009229,4.530901,0
2014-05-12,4.448251,1.431729,2.0,-0.018241,4.448251,0
2014-05-13,4.457674,1.433245,2.0,0.002118,4.457674,0
2014-05-14,4.515526,1.442545,2.0,0.012978,4.515526,0
2014-05-15,4.521113,1.443438,2.0,0.001237,4.521113,0
2014-05-16,4.529054,1.444706,2.0,0.001757,4.529054,0
2014-05-19,4.540723,1.446567,2.0,0.002576,4.540723,0
2014-05-20,4.528366,1.444598,2.0,-0.002721,4.528366,0
2014-05-21,4.502514,1.440475,2.0,-0.005709,4.502514,0
2014-05-22,4.611449,1.4579,2.0,0.024194,4.611449,0
2014-05-23,4.651128,1.464173,2.0,0.008605,4.651128,0
2014-05-26,4.679939,1.468707,2.0,0.006194,4.679939,0
2014-05-27,4.699796,1.471823,2.0,0.004243,4.699796,0
2014-05-28,4.768741,1.482619,2.0,0.01467,4.768741,0
2014-05-29,4.755452,1.480553,2.0,-0.002787,4.755452,0
2014-05-30,4.720902,1.475175,2.0,-0.007265,4.720902,0
2014-06-03,4.770369,1.482904,2.0,0.010478,4.770369,0
2014-06-04,4.766709,1.482335,2.0,-0.000767,4.766709,0
2014-06-05,4.78841,1.485709,2.0,0.004553,4.78841,0
2014-06-06,4.781852,1.484691,2.0,-0.00137,4.781852,0
2014-06-09,4.81146,1.489288,2.0,0.006192,4.81146,0
2014-06-10,4.874085,1.49898,2.0,0.013016,4.874085,0
2014-06-11,4.881939,1.500188,2.0,0.001611,4.881939,0
2014-06-12,4.855334,1.4961,2.0,-0.00545,4.855334,0
2014-06-13,4.846619,1.494757,2.0,-0.001795,4.846619,0
2014-06-16,4.853513,1.49582,2.0,0.001422,4.853513,0
2014-06-17,4.893246,1.501943,2.0,0.008187,4.893246,0
2014-06-18,4.9349,1.508336,2.0,0.008512,4.9349,0
2014-06-19,4.974124,1.51433,2.0,0.007948,4.974124,0
2014-06-20,4.928188,1.507338,2.0,-0.009235,4.928188,0
2014-06-23,4.879894,1.499952,2.0,-0.0098,4.879894,0
2014-06-24,4.898772,1.502853,2.0,0.003869,4.898772,0
2014-06-25,4.894491,1.502197,2.0,-0.000874,4.894491,0
2014-06-26,4.977932,1.515001,2.0,0.017048,4.977932,0
2014-06-27,4.962861,1.512708,2.0,-0.003028,4.962861,0
2014-06-30,5.054835,1.526725,2.0,0.018533,5.054835,0
2014-07-01,5.107412,1.534665,2.0,0.010401,5.107412,0
2014-07-02,5.153975,1.541661,2.0,0.009117,5.153975,0
2014-07-03,5.198826,1.548369,2.0,0.008702,5.198826,0
2014-07-04,5.181166,1.545739,2.0,-0.003397,5.181166,0
2014-07-07,5.192226,1.547389,2.0,0.002135,5.192226,0
2014-07-08,5.203985,1.549141,2.0,0.002265,5.203985,0
2014-07-09,5.159212,1.542477,2.0,-0.008604,5.159212,0
2014-07-10,5.240911,1.55469,2.0,0.015836,5.240911,0
2014-07-11,5.164992,1.543429,2.0,-0.014486,5.164992,0
2014-07-14,5.1916,1.547405,2.0,0.005152,5.1916,0
2014-07-15,5.2449,1.555348,2.0,0.010266,5.2449,0
2014-07-16,5.152336,1.541623,2.0,-0.017648,5.152336,0
2014-07-17,5.069234,1.529191,2.0,-0.016129,5.069234,0
2014-07-18,5.061399,1.528009,2.0,-0.001545,5.061399,0
2014-07-21,5.104471,1.534511,2.0,0.00851,5.104471,0
2014-07-22,5.16761,1.544001,2.0,0.012369,5.16761,0
2014-07-24,5.19827,1.548582,2.0,0.005933,5.19827,0
2014-07-25,5.101971,1.534238,2.0,-0.018525,5.101971,0
2014-07-28,5.081313,1.531132,2.0,-0.004049,5.081313,0
2014-07-29,5.050782,1.526532,2.0,-0.006008,5.050782,0
2014-07-30,5.110089,1.535494,2.0,0.011742,5.110089,0
2014-07-31,4.968184,1.514174,2.0,-0.02777,4.968184,0
2014-08-01,4.915557,1.506154,2.0,-0.010593,4.915557,0
2014-08-04,4.983117,1.516505,2.0,0.013744,4.983117,0
2014-08-05,4.7815,1.485826,1.333333,-0.04046,4.7815,0
2014-08-06,4.782627,1.486237,1.333333,0.000236,4.782627,0
2014-08-07,4.773889,1.484201,1.333333,-0.001827,4.773889,0
2014-08-08,4.742186,1.476808,0.666667,-0.006641,4.742186,0
2014-08-11,4.771808,1.490941,1.333333,0.006246,4.771808,0
2014-08-12,4.764382,1.48935,1.333333,-0.001556,4.764382,0
2014-08-13,4.811656,1.500433,1.333333,0.009922,4.811656,0
2014-08-14,4.811169,1.500319,1.333333,-0.000101,4.811169,0
2014-08-15,4.794629,1.496451,1.333333,-0.003438,4.794629,0
2014-08-18,4.749149,1.485805,0.666667,-0.009486,4.749149,0
2014-08-19,4.784006,1.50246,0.666667,0.00734,4.784006,0
2014-08-20,4.79928,1.509656,0.666667,0.003193,4.79928,0
2014-08-21,4.787337,1.50402,1.333333,-0.002489,4.787337,0
2014-08-22,4.874112,1.524617,2.0,0.018126,4.874112,0
2014-08-25,4.884395,1.526327,2.0,0.00211,4.884395,0
2014-08-26,4.88787,1.52687,2.0,0.000711,4.88787,0
2014-08-27,4.983224,1.541763,2.0,0.019508,4.983224,0
2014-08-28,4.975638,1.54059,2.0,-0.001522,4.975638,0
2014-08-29,4.931437,1.533747,2.0,-0.008883,4.931437,0
2014-09-01,5.011699,1.546228,2.0,0.016275,5.011699,0
2014-09-02,4.892278,1.527806,1.0,-0.023828,4.892278,0
2014-09-03,4.917651,1.536035,1.0,0.005186,4.917651,0
2014-09-04,4.906484,1.532547,1.0,-0.002271,4.906484,0
2014-09-05,4.895583,1.529142,2.0,-0.002222,4.895583,0
2014-09-09,4.922526,1.533503,1.0,0.005504,4.922526,0
2014-09-10,4.881284,1.520962,0.666667,-0.008378,4.881284,0
2014-09-11,4.868905,1.515328,0.666667,-0.002536,4.868905,0
2014-09-12,4.834169,1.499112,0.666667,-0.007134,4.834169,0
2014-09-15,4.83217,1.498182,0.666667,-0.000413,4.83217,0
2014-09-16,4.802792,1.484519,0.333333,-0.00608,4.802792,0
2014-09-17,4.813299,1.494559,0.666667,0.002188,4.813299,0
2014-09-18,4.827586,1.501363,0.666667,0.002968,4.827586,0
2014-09-19,4.828778,1.501919,1.333333,0.000247,4.828778,0
2014-09-22,4.754417,1.484722,0.666667,-0.0154,4.754417,0
2014-09-23,4.73652,1.476636,0.666667,-0.003764,4.73652,0
2014-09-24,4.741244,1.478845,0.666667,0.000997,4.741244,0
2014-09-25,4.711054,1.46472,0.0,-0.006367,4.711054,1
2014-09-26,4.710426,1.461182,0.0,-0.000133,4.710426,1
2014-09-29,4.710426,1.456459,0.0,-0.0,4.710426,1
2014-09-30,4.710426,1.45746,0.0,0.0,4.710426,1
2014-10-01,4.710426,1.461254,0.0,0.0,4.710426,1
2014-10-02,4.710426,1.458804,0.0,-0.0,4.710426,1
2014-10-03,4.710426,1.480111,0.0,0.0,4.710426,1
2014-10-06,4.710426,1.4783,0.0,-0.0,4.710426,1
2014-10-07,4.710426,1.46947,0.0,-0.0,4.710426,1
2014-10-08,4.710426,1.455552,0.0,-0.0,4.710426,1
2014-10-09,4.710426,1.457382,0.0,0.0,4.710426,1
2014-10-13,4.710426,1.415927,0.0,-0.0,4.710426,1
2014-10-14,4.710426,1.425191,0.0,0.0,4.710426,1
2014-10-15,4.710426,1.406844,0.0,-0.0,4.710426,1
2014-10-16,4.710426,1.403298,0.0,-0.0,4.710426,1
2014-10-17,4.710426,1.383661,0.0,-0.0,4.710426,1
2014-10-20,4.710426,1.408084,0.0,0.0,4.710426,1
2014-10-21,4.710426,1.406703,0.0,-0.0,4.710426,1
2014-10-22,4.710426,1.422012,0.0,0.0,4.710426,1
2014-10-23,4.710426,1.419125,0.0,-0.0,4.710426,1
2014-10-24,4.710426,1.4053,0.0,-0.0,4.710426,1
2014-10-27,4.710426,1.402337,0.0,-0.0,4.710426,1
2014-10-28,4.710426,1.42603,0.0,0.0,4.710426,1
2014-10-29,4.710426,1.447181,0.0,0.0,4.710426,1
2014-10-30,4.710426,1.444644,0.0,-0.0,4.710426,1
2014-10-31,4.710426,1.458734,0.0,0.0,4.710426,0
2014-11-03,4.710426,1.463627,0.333333,0.0,4.710426,0
2014-11-04,4.707378,1.461078,0.333333,-0.000647,4.707378,0
2014-11-05,4.702738,1.456758,0.0,-0.000986,4.702738,0
2014-11-06,4.702425,1.445123,0.0,-6.7e-05,4.702425,0
2014-11-07,4.702425,1.448634,0.0,0.0,4.702425,0
2014-11-10,4.702425,1.47096,0.333333,0.0,4.702425,0
2014-11-11,4.699368,1.468386,0.333333,-0.00065,4.699368,0
2014-11-12,4.679395,1.449663,0.0,-0.00425,4.679395,0
2014-11-13,4.679083,1.459695,0.0,-6.7e-05,4.679083,0
2014-11-14,4.679083,1.460054,0.0,0.0,4.679083,0
2014-11-17,4.679083,1.444046,0.0,-0.0,4.679083,0
2014-11-18,4.679083,1.43993,0.0,-0.0,4.679083,0
2014-11-19,4.679083,1.456862,0.0,0.0,4.679083,0
2014-11-20,4.679083,1.475656,0.666667,0.0,4.679083,0
2014-11-21,4.682809,1.477714,0.666667,0.000796,4.682809,0
2014-11-24,4.693385,1.48272,0.666667,0.002259,4.693385,0
2014-11-25,4.691296,1.48173,0.666667,-0.000445,4.691296,0
2014-11-26,4.693406,1.48273,0.666667,0.00045,4.693406,0
2014-11-27,4.708127,1.489706,0.666667,0.003137,4.708127,0
2014-11-28,4.715607,1.493256,1.0,0.001589,4.715607,0
2014-12-01,4.67965,1.481969,0.666667,-0.007625,4.67965,0
2014-12-02,4.650966,1.468491,0.333333,-0.00613,4.650966,0
2014-12-03,4.674759,1.491323,1.0,0.005116,4.674759,0
2014-12-04,4.699534,1.499425,1.0,0.0053,4.699534,0
2014-12-05,4.69009,1.496412,1.0,-0.00201,4.69009,0
2014-12-08,4.680268,1.493278,1.0,-0.002094,4.680268,0
2014-12-09,4.650522,1.483788,0.666667,-0.006356,4.650522,0
2014-12-10,4.617358,1.468064,0.333333,-0.007131,4.617358,0
2014-12-11,4.613797,1.464961,0.333333,-0.000771,4.613797,0
2014-12-12,4.61623,1.467279,0.333333,0.000527,4.61623,0
2014-12-15,4.609122,1.460501,0.333333,-0.00154,4.609122,0
2014-12-16,4.603186,1.454858,0.0,-0.001288,4.603186,0
2014-12-17,4.602879,1.434939,0.0,-6.7e-05,4.602879,0
2014-12-18,4.602879,1.443109,0.0,0.0,4.602879,0
2014-12-19,4.602879,1.462759,0.333333,0.0,4.602879,0
2014-12-22,4.61885,1.478278,0.666667,0.00347,4.61885,0
2014-12-23,4.619459,1.478718,0.666667,0.000132,4.619459,0
2014-12-24,4.649407,1.493098,1.0,0.006483,4.649407,0
2014-12-25,4.635189,1.488631,1.0,-0.003058,4.635189,0
2014-12-26,4.663211,1.497631,2.0,0.006046,4.663211,0
2014-12-27,4.666763,1.498351,2.0,0.000762,4.666763,0
2014-12-29,4.735388,1.509368,1.0,0.014705,4.735388,0
2014-12-30,4.725339,1.506467,1.0,-0.002122,4.725339,0
2014-12-31,4.745136,1.512778,1.0,0.004189,4.745136,0
2015-01-05,4.728235,1.50739,1.0,-0.003562,4.728235,0
2015-01-06,4.61313,1.470694,0.333333,-0.024344,4.61313,0
2015-01-07,4.617911,1.475854,0.333333,0.001036,4.617911,0
2015-01-08,4.644686,1.501525,1.0,0.005798,4.644686,0
2015-01-09,4.632779,1.497876,1.0,-0.002564,4.632779,0
2015-01-12,4.614038,1.491817,1.0,-0.004045,4.614038,0
2015-01-13,4.640933,1.500513,1.0,0.005829,4.640933,0
2015-01-14,4.615008,1.492131,1.0,-0.005586,4.615008,0
2015-01-15,4.607397,1.48967,1.0,-0.001649,4.607397,0
2015-01-16,4.593924,1.485314,1.0,-0.002924,4.593924,0
2015-01-19,4.611906,1.491128,1.0,0.003914,4.611906,0
2015-01-20,4.650932,1.503746,1.0,0.008462,4.650932,0
2015-01-21,4.685126,1.514801,1.0,0.007352,4.685126,0
2015-01-22,4.710161,1.522896,1.0,0.005344,4.710161,0
2015-01-23,4.761151,1.539382,1.0,0.010826,4.761151,0
2015-01-26,4.764535,1.540476,1.0,0.000711,4.764535,0
2015-01-27,4.786614,1.547615,1.0,0.004634,4.786614,0
2015-01-28,4.78125,1.54588,1.0,-0.001121,4.78125,0
2015-01-29,4.739012,1.532224,1.0,-0.008834,4.739012,0
2015-01-30,4.706341,1.521661,1.0,-0.006894,4.706341,0
2015-02-02,4.718949,1.525737,1.0,0.002679,4.718949,0
2015-02-03,4.749986,1.535772,1.0,0.006577,4.749986,0
2015-02-04,4.782758,1.546368,1.0,0.006899,4.782758,0
2015-02-05,4.781818,1.546064,1.0,-0.000197,4.781818,0
2015-02-06,4.753731,1.536983,1.0,-0.005874,4.753731,0
2015-02-09,4.736297,1.531346,1.0,-0.003667,4.736297,0
2015-02-10,4.722322,1.526828,1.0,-0.002951,4.722322,0
2015-02-11,4.756768,1.537965,1.0,0.007294,4.756768,0
2015-02-12,4.773905,1.543506,1.0,0.003603,4.773905,0
2015-02-13,4.790595,1.548902,1.0,0.003496,4.790595,0
2015-02-24,4.840796,1.565133,1.0,0.010479,4.840796,0
2015-02-25,4.876071,1.576538,1.0,0.007287,4.876071,0
2015-02-26,4.837141,1.563951,1.0,-0.007984,4.837141,0
2015-03-02,4.826715,1.56058,1.0,-0.002155,4.826715,0
2015-03-03,4.828932,1.561297,1.0,0.000459,4.828932,0
2015-03-04,4.836955,1.563891,1.0,0.001662,4.836955,0
2015-03-05,4.823563,1.559561,1.0,-0.002769,4.823563,0
2015-03-06,4.84904,1.567798,1.0,0.005282,4.84904,0
2015-03-09,4.807421,1.554342,1.0,-0.008583,4.807421,0
2015-03-10,4.794124,1.550043,1.0,-0.002766,4.794124,0
2015-03-11,4.787413,1.547873,1.0,-0.0014,4.787413,0
2015-03-12,4.82402,1.559709,1.0,0.007647,4.82402,0
2015-03-13,4.81565,1.557003,1.0,-0.001735,4.81565,0
2015-03-16,4.78225,1.546204,1.0,-0.006936,4.78225,0
2015-03-17,4.795587,1.550516,1.0,0.002789,4.795587,0
2015-03-18,4.852891,1.569043,1.0,0.011949,4.852891,0
2015-03-19,4.894767,1.582583,1.0,0.008629,4.894767,0
2015-03-20,4.901282,1.584689,1.0,0.001331,4.901282,0
2015-03-23,4.905505,1.586055,1.0,0.000862,4.905505,0
2015-03-24,4.892218,1.581759,1.0,-0.002709,4.892218,0
2015-03-25,4.86013,1.571384,1.0,-0.006559,4.86013,0
2015-03-26,4.835643,1.563467,1.0,-0.005038,4.835643,0
2015-03-27,4.77763,1.54471,1.0,-0.011997,4.77763,0
2015-03-30,4.786754,1.54766,1.0,0.00191,4.786754,0
2015-03-31,4.819215,1.558155,1.0,0.006781,4.819215,0
2015-04-01,4.779611,1.54535,1.0,-0.008218,4.779611,0
2015-04-02,4.826192,1.560411,1.0,0.009746,4.826192,0
2015-04-07,4.847095,1.567169,1.0,0.004331,4.847095,0
2015-04-08,4.81194,1.555803,1.0,-0.007253,4.81194,0
2015-04-09,4.809965,1.555164,1.0,-0.000411,4.809965,0
2015-04-10,4.834929,1.563236,1.0,0.00519,4.834929,0
2015-04-13,4.859472,1.571171,1.0,0.005076,4.859472,0
2015-04-14,4.847256,1.567221,1.0,-0.002514,4.847256,0
2015-04-15,4.795899,1.550617,1.0,-0.010595,4.795899,0
2015-04-16,4.854621,1.569603,1.0,0.012244,4.854621,0
2015-04-17,4.811417,1.555634,1.0,-0.008899,4.811417,0
2015-04-20,4.802328,1.552695,1.0,-0.001889,4.802328,0
2015-04-21,4.792842,1.549628,1.0,-0.001975,4.792842,0
2015-04-22,4.832567,1.562472,1.0,0.008288,4.832567,0
2015-04-23,4.925312,1.592459,1.0,0.019192,4.925312,0
2015-04-24,4.983521,1.611279,1.0,0.011818,4.983521,0
2015-04-27,5.013603,1.621005,1.0,0.006036,5.013603,0
2015-04-28,5.005414,1.618357,1.0,-0.001633,5.005414,0
2015-04-29,4.953635,1.601616,1.0,-0.010345,4.953635,0
2015-04-30,4.936653,1.596125,1.0,-0.003428,4.936653,0
2015-05-04,4.949216,1.600187,1.0,0.002545,4.949216,0
2015-05-05,4.936693,1.596138,1.0,-0.00253,4.936693,0
2015-05-06,4.935723,1.595825,1.0,-0.000197,4.935723,0
2015-05-07,4.878369,1.577281,1.0,-0.01162,4.878369,0
2015-05-08,4.872281,1.575313,1.0,-0.001248,4.872281,0
2015-05-11,4.858064,1.570716,1.0,-0.002918,4.858064,0
2015-05-12,4.866615,1.573481,1.0,0.00176,4.866615,0
2015-05-13,4.888423,1.580532,1.0,0.004481,4.888423,0
2015-05-14,4.831476,1.562119,0.666667,-0.011649,4.831476,0
2015-05-15,4.820647,1.557024,0.666667,-0.002241,4.820647,0
2015-05-18,4.829577,1.561351,0.666667,0.001853,4.829577,0
2015-05-19,4.866671,1.579339,1.0,0.007681,4.866671,0
2015-05-20,4.85059,1.574225,1.0,-0.003304,4.85059,0
2015-05-21,4.797128,1.556874,0.666667,-0.011022,4.797128,0
2015-05-22,4.816921,1.566666,0.666667,0.004126,4.816921,0
2015-05-25,4.819043,1.567701,0.666667,0.000441,4.819043,0
2015-05-26,4.827117,1.571641,1.0,0.001675,4.827117,0
2015-05-27,4.838841,1.575563,1.0,0.002429,4.838841,0
2015-05-28,4.848475,1.5787,1.0,0.001991,4.848475,0
2015-05-29,4.8426,1.576787,1.0,-0.001212,4.8426,0
2015-06-01,4.804972,1.564535,0.666667,-0.00777,4.804972,0
2015-06-02,4.800848,1.562677,0.666667,-0.000858,4.800848,0
2015-06-03,4.781626,1.553292,0.666667,-0.004004,4.781626,0
2015-06-04,4.712281,1.519502,0.333333,-0.014502,4.712281,0
2015-06-05,4.710538,1.51812,0.333333,-0.00037,4.710538,0
2015-06-08,4.715296,1.52272,0.333333,0.00101,4.715296,0
2015-06-09,4.685674,1.494023,0.0,-0.006282,4.685674,0
2015-06-10,4.685361,1.511354,0.0,-6.7e-05,4.685361,0
2015-06-11,4.685361,1.512003,0.0,0.0,4.685361,0
2015-06-12,4.685361,1.511912,0.0,-0.0,4.685361,0
2015-06-15,4.685361,1.505012,0.0,-0.0,4.685361,0
2015-06-16,4.685361,1.497421,0.0,-0.0,4.685361,0
2015-06-17,4.685361,1.493691,0.0,-0.0,4.685361,0
2015-06-18,4.685361,1.49833,0.0,0.0,4.685361,0
2015-06-22,4.685361,1.518387,0.333333,0.0,4.685361,0
2015-06-23,4.693303,1.526412,0.333333,0.001695,4.693303,0
2015-06-24,4.694331,1.527414,0.333333,0.000219,4.694331,0
2015-06-25,4.70749,1.54026,0.333333,0.002803,4.70749,0
2015-06-26,4.70521,1.538022,0.333333,-0.000484,4.70521,0
2015-06-29,4.667673,1.501212,0.0,-0.007978,4.667673,0
2015-06-30,4.667362,1.515339,0.333333,-6.7e-05,4.667362,0
2015-07-01,4.675763,1.523826,0.333333,0.0018,4.675763,0
2015-07-02,4.67643,1.524477,0.333333,0.000143,4.67643,0
2015-07-03,4.672938,1.521062,0.333333,-0.000747,4.672938,0
2015-07-06,4.655916,1.50444,0.0,-0.003643,4.655916,0
2015-07-07,4.655605,1.503497,0.0,-6.7e-05,4.655605,0
2015-07-08,4.655605,1.458954,0.0,-0.0,4.655605,1
2015-07-09,4.655605,1.44888,0.0,-0.0,4.655605,1
2015-07-13,4.655605,1.46835,0.0,0.0,4.655605,1
2015-07-14,4.655605,1.469624,0.0,0.0,4.655605,1
2015-07-15,4.655605,1.471646,0.0,0.0,4.655605,1
2015-07-16,4.655605,1.469697,0.0,-0.0,4.655605,1
2015-07-17,4.655605,1.47031,0.0,0.0,4.655605,0
2015-07-20,4.655605,1.458773,0.0,-0.0,4.655605,1
2015-07-21,4.655605,1.463805,0.0,0.0,4.655605,0
2015-07-22,4.655605,1.449622,0.0,-0.0,4.655605,0
2015-07-23,4.655605,1.428886,0.0,-0.0,4.655605,1
2015-07-24,4.655605,1.425105,0.0,-0.0,4.655605,1
2015-07-27,4.655605,1.390781,0.0,-0.0,4.655605,1
2015-07-28,4.655605,1.394976,0.0,0.0,4.655605,1
2015-07-29,4.655605,1.391886,0.0,-0.0,4.655605,1
2015-07-30,4.655605,1.406191,0.0,0.0,4.655605,1
2015-07-31,4.655605,1.408442,0.0,0.0,4.655605,1
2015-08-03,4.655605,1.385535,0.0,-0.0,4.655605,1
2015-08-04,4.655605,1.383333,0.0,-0.0,4.655605,1
2015-08-05,4.655605,1.388438,0.0,0.0,4.655605,1
2015-08-06,4.655605,1.37337,0.0,-0.0,4.655605,1
2015-08-07,4.655605,1.372188,0.0,-0.0,4.655605,1
2015-08-10,4.655605,1.376178,0.0,0.0,4.655605,1
2015-08-11,4.655605,1.364362,0.0,-0.0,4.655605,1
2015-08-12,4.655605,1.346359,0.0,-0.0,4.655605,1
2015-08-13,4.655605,1.350969,0.0,0.0,4.655605,1
2015-08-14,4.655605,1.349977,0.0,-0.0,4.655605,1
2015-08-17,4.655605,1.334988,0.0,-0.0,4.655605,1
2015-08-18,4.655605,1.329104,0.0,-0.0,4.655605,1
2015-08-19,4.655605,1.303849,0.0,-0.0,4.655605,1
2015-08-20,4.655605,1.305144,0.0,0.0,4.655605,1
2015-08-21,4.655605,1.265666,0.0,-0.0,4.655605,1
