date,n,sharpe_full,cagr_full,mdd_full,sharpe_2016,cagr_2016,sharpe_oos2022,sharpe_1y,exposure_avg
2011-07-21,3131,0.6394,11.3657,-34.4415,,,,0.2665,0.8102
2011-07-22,3132,0.6408,11.3948,-34.4415,,,,0.3037,0.8102
2011-07-25,3133,0.6355,11.2776,-34.4415,,,,0.1672,0.8103
2011-07-26,3134,0.6388,11.3484,-34.4415,,,,0.2326,0.8103
2011-07-27,3135,0.6407,11.3895,-34.4415,,,,0.2978,0.8107
2011-07-28,3136,0.6359,11.283,-34.4415,,,,0.1359,0.8111
2011-07-29,3137,0.6279,11.1093,-34.4415,,,,-0.0124,0.8112
2011-08-01,3138,0.6277,11.1032,-34.4415,,,,0.0448,0.811
2011-08-02,3139,0.6239,11.0182,-34.4415,,,,-0.063,0.8109
2011-08-03,3140,0.6238,11.0133,-34.4415,,,,-0.0849,0.8107
2011-08-04,3141,0.6237,11.0096,-34.4415,,,,-0.0278,0.8104
2011-08-05,3142,0.6236,11.0059,-34.4415,,,,-0.2611,0.8101
2011-08-08,3143,0.6235,11.0022,-34.4415,,,,-0.3311,0.8099
2011-08-09,3144,0.6234,10.9986,-34.4415,,,,-0.354,0.8096
2011-08-10,3145,0.6233,10.9949,-34.4415,,,,-0.3006,0.8094
2011-08-11,3146,0.6232,10.9912,-34.4415,,,,-0.3409,0.8091
2011-08-12,3147,0.6231,10.9875,-34.4415,,,,-0.4509,0.8089
2011-08-15,3148,0.623,10.9838,-34.4415,,,,-0.3654,0.8086
2011-08-16,3149,0.6229,10.9802,-34.4415,,,,-0.2431,0.8083
2011-08-17,3150,0.6228,10.9765,-34.4415,,,,-0.1429,0.8081
2011-08-18,3151,0.6227,10.9728,-34.4415,,,,-0.2409,0.8078
2011-08-19,3152,0.6226,10.9692,-34.4415,,,,-0.3195,0.8076
2011-08-22,3153,0.6225,10.9655,-34.4415,,,,-0.3104,0.8073
2011-08-23,3154,0.6224,10.9618,-34.4415,,,,-0.2983,0.8071
2011-08-24,3155,0.6223,10.9582,-34.4415,,,,-0.3058,0.8068
2011-08-25,3156,0.6222,10.9545,-34.4415,,,,-0.3033,0.8066
2011-08-26,3157,0.6221,10.9509,-34.4415,,,,-0.3415,0.8063
2011-08-29,3158,0.622,10.9472,-34.4415,,,,-0.3143,0.806
2011-08-30,3159,0.6219,10.9436,-34.4415,,,,-0.1573,0.8058
2011-08-31,3160,0.6218,10.9399,-34.4415,,,,-0.1314,0.8055
2011-09-01,3161,0.6217,10.9363,-34.4415,,,,-0.14,0.8053
2011-09-02,3162,0.6216,10.9327,-34.4415,,,,-0.1495,0.805
2011-09-05,3163,0.6215,10.929,-34.4415,,,,-0.0822,0.8048
2011-09-06,3164,0.6214,10.9254,-34.4415,,,,-0.0813,0.8045
2011-09-07,3165,0.6213,10.9217,-34.4415,,,,-0.0813,0.8043
2011-09-08,3166,0.6212,10.9181,-34.4415,,,,-0.1402,0.804
2011-09-09,3167,0.6211,10.9145,-34.4415,,,,-0.1889,0.8037
2011-09-13,3168,0.621,10.9109,-34.4415,,,,-0.1836,0.8035
2011-09-14,3169,0.6209,10.9072,-34.4415,,,,-0.1572,0.8032
2011-09-15,3170,0.6208,10.9036,-34.4415,,,,-0.1445,0.803
2011-09-16,3171,0.6207,10.9,-34.4415,,,,-0.1887,0.8027
2011-09-19,3172,0.6206,10.8964,-34.4415,,,,-0.3545,0.8025
2011-09-20,3173,0.6205,10.8928,-34.4415,,,,-0.3874,0.8022
2011-09-21,3174,0.6204,10.8891,-34.4415,,,,-0.4122,0.802
2011-09-22,3175,0.6203,10.8855,-34.4415,,,,-0.3623,0.8017
2011-09-23,3176,0.6202,10.8819,-34.4415,,,,-0.4092,0.8015
2011-09-26,3177,0.6201,10.8783,-34.4415,,,,-0.4319,0.8012
2011-09-27,3178,0.62,10.8747,-34.4415,,,,-0.4393,0.801
2011-09-28,3179,0.6199,10.8711,-34.4415,,,,-0.4441,0.8007
2011-09-29,3180,0.6198,10.8675,-34.4415,,,,-0.3871,0.8005
2011-09-30,3181,0.6197,10.8639,-34.4415,,,,-0.4268,0.8002
2011-10-03,3182,0.6196,10.8603,-34.4415,,,,-0.4235,0.8
2011-10-04,3183,0.6195,10.8567,-34.4415,,,,-0.5062,0.7997
2011-10-05,3184,0.6194,10.8532,-34.4415,,,,-0.5013,0.7995
2011-10-06,3185,0.6193,10.8496,-34.4415,,,,-0.5114,0.7992
2011-10-07,3186,0.6193,10.846,-34.4415,,,,-0.5144,0.799
2011-10-11,3187,0.6192,10.8424,-34.4415,,,,-0.4776,0.7987
2011-10-12,3188,0.6191,10.8388,-34.4415,,,,-0.6137,0.7985
2011-10-13,3189,0.619,10.8352,-34.4415,,,,-0.6123,0.7982
2011-10-14,3190,0.6189,10.8317,-34.4415,,,,-0.5494,0.798
2011-10-17,3191,0.6188,10.8281,-34.4415,,,,-0.4449,0.7977
2011-10-18,3192,0.6187,10.8245,-34.4415,,,,-0.3086,0.7975
2011-10-19,3193,0.6186,10.821,-34.4415,,,,-0.3358,0.7972
2011-10-20,3194,0.6185,10.8174,-34.4415,,,,-0.5226,0.797
2011-10-21,3195,0.6184,10.8138,-34.4415,,,,-0.506,0.7967
2011-10-24,3196,0.6183,10.8103,-34.4415,,,,-0.2755,0.7965
2011-10-25,3197,0.6182,10.8067,-34.4415,,,,-0.2618,0.7962
2011-10-26,3198,0.6181,10.8032,-34.4415,,,,-0.3996,0.796
2011-10-27,3199,0.6185,10.8104,-34.4415,,,,-0.4024,0.7958
2011-10-28,3200,0.6193,10.8263,-34.4415,,,,-0.4172,0.7957
2011-10-31,3201,0.6187,10.8119,-34.4415,,,,-0.5494,0.7955
2011-11-01,3202,0.6192,10.8215,-34.4415,,,,-0.5699,0.7954
2011-11-02,3203,0.6187,10.809,-34.4415,,,,-0.5333,0.7952
2011-11-03,3204,0.6161,10.7525,-34.4415,,,,-0.6306,0.7951
2011-11-04,3205,0.6186,10.8044,-34.4415,,,,-0.5287,0.7949
2011-11-07,3206,0.6188,10.8079,-34.4415,,,,-0.6042,0.7948
2011-11-08,3207,0.6183,10.7964,-34.4415,,,,-0.5812,0.7947
2011-11-09,3208,0.6176,10.778,-34.4415,,,,-0.5504,0.7945
2011-11-10,3209,0.6129,10.6769,-34.4415,,,,-0.7407,0.7944
2011-11-11,3210,0.6128,10.6728,-34.4415,,,,-0.9093,0.7941
2011-11-14,3211,0.6127,10.6693,-34.4415,,,,-0.8776,0.7939
2011-11-15,3212,0.612,10.6519,-34.4415,,,,-0.9154,0.7937
2011-11-16,3213,0.61,10.6084,-34.4415,,,,-0.9512,0.7936
2011-11-17,3214,0.6099,10.6043,-34.4415,,,,-0.94,0.7933
2011-11-18,3215,0.6098,10.6008,-34.4415,,,,-0.8404,0.7931
2011-11-21,3216,0.6097,10.5974,-34.4415,,,,-0.776,0.7928
2011-11-22,3217,0.6096,10.5939,-34.4415,,,,-0.8412,0.7926
2011-11-23,3218,0.6095,10.5905,-34.4415,,,,-0.7922,0.7924
2011-11-24,3219,0.6094,10.587,-34.4415,,,,-0.8172,0.7921
2011-11-25,3220,0.6093,10.5835,-34.4415,,,,-0.8375,0.7919
2011-11-28,3221,0.6092,10.5801,-34.4415,,,,-0.9,0.7916
2011-11-29,3222,0.6092,10.5766,-34.4415,,,,-0.86,0.7914
2011-11-30,3223,0.6091,10.5732,-34.4415,,,,-0.8324,0.7911
2011-12-01,3224,0.609,10.5697,-34.4415,,,,-0.8804,0.7909
2011-12-02,3225,0.6089,10.5663,-34.4415,,,,-0.8475,0.7906
2011-12-05,3226,0.6088,10.5628,-34.4415,,,,-0.8974,0.7904
2011-12-06,3227,0.6087,10.5594,-34.4415,,,,-0.9021,0.7901
2011-12-07,3228,0.6086,10.556,-34.4415,,,,-1.0414,0.7899
2011-12-08,3229,0.6085,10.5525,-34.4415,,,,-1.1007,0.7897
2011-12-09,3230,0.6084,10.5491,-34.4415,,,,-1.1347,0.7894
2011-12-12,3231,0.6083,10.5457,-34.4415,,,,-1.2055,0.7892
2011-12-13,3232,0.6082,10.5422,-34.4415,,,,-1.2073,0.7889
2011-12-14,3233,0.6081,10.5388,-34.4415,,,,-1.2068,0.7887
2011-12-15,3234,0.608,10.5354,-34.4415,,,,-1.2512,0.7884
2011-12-16,3235,0.6079,10.532,-34.4415,,,,-1.2217,0.7882
2011-12-19,3236,0.6078,10.5285,-34.4415,,,,-1.2371,0.7879
2011-12-20,3237,0.6077,10.5251,-34.4415,,,,-1.2405,0.7877
2011-12-21,3238,0.6076,10.5217,-34.4415,,,,-1.2546,0.7875
2011-12-22,3239,0.6076,10.5183,-34.4415,,,,-1.2768,0.7872
2011-12-23,3240,0.6075,10.5149,-34.4415,,,,-1.3081,0.787
2011-12-26,3241,0.6074,10.5115,-34.4415,,,,-1.2672,0.7867
2011-12-27,3242,0.6073,10.5081,-34.4415,,,,-1.3197,0.7865
2011-12-28,3243,0.6072,10.5047,-34.4415,,,,-1.3482,0.7862
2011-12-29,3244,0.6071,10.5013,-34.4415,,,,-1.3818,0.786
2011-12-30,3245,0.607,10.4979,-34.4415,,,,-1.3503,0.7858
2012-01-02,3246,0.6069,10.4945,-34.4415,,,,-1.3775,0.7855
2012-01-03,3247,0.6068,10.4911,-34.4415,,,,-1.3593,0.7853
2012-01-04,3248,0.6067,10.4877,-34.4415,,,,-1.3556,0.785
2012-01-05,3249,0.6066,10.4843,-34.4415,,,,-1.392,0.7848
2012-01-06,3250,0.6065,10.4809,-34.4415,,,,-1.4492,0.7845
2012-01-09,3251,0.6064,10.4775,-34.4415,,,,-1.4955,0.7843
2012-01-10,3252,0.6063,10.4741,-34.4415,,,,-1.4722,0.7841
2012-01-11,3253,0.6065,10.477,-34.4415,,,,-1.3498,0.784
2012-01-12,3254,0.6064,10.4723,-34.4415,,,,-1.3837,0.784
2012-01-13,3255,0.6061,10.465,-34.4415,,,,-1.3053,0.784
2012-01-16,3256,0.6031,10.3995,-34.4415,,,,-1.3904,0.7839
2012-01-17,3257,0.603,10.395,-34.4415,,,,-1.4978,0.7837
2012-01-18,3258,0.6033,10.4005,-34.4415,,,,-1.5196,0.7836
2012-01-30,3259,0.6094,10.5328,-34.4415,,,,-1.3943,0.7836
2012-01-31,3260,0.6168,10.6954,-34.4415,,,,-1.2276,0.7838
2012-02-01,3261,0.6189,10.7406,-34.4415,,,,-1.1443,0.7839
2012-02-02,3262,0.6258,10.8919,-34.4415,,,,-1.0512,0.7841
2012-02-03,3263,0.6273,10.9219,-34.4415,,,,-1.1068,0.7843
2012-02-04,3264,0.6316,11.0164,-34.4415,,,,-0.9652,0.7845
2012-02-06,3265,0.6279,10.9339,-34.4415,,,,-0.9769,0.7846
2012-02-07,3266,0.6291,10.9593,-34.4415,,,,-0.9458,0.7848
2012-02-08,3267,0.6396,11.1932,-34.4415,,,,-0.7561,0.785
2012-02-09,3268,0.6434,11.2771,-34.4415,,,,-0.7322,0.7853
2012-02-10,3269,0.6384,11.1677,-34.4415,,,,-0.8568,0.7857
2012-02-13,3270,0.6433,11.2738,-34.4415,,,,-0.7943,0.7861
2012-02-14,3271,0.6403,11.2075,-34.4415,,,,-0.7921,0.7864
2012-02-15,3272,0.6517,11.4634,-34.4415,,,,-0.4746,0.7868
2012-02-16,3273,0.6375,11.1645,-34.4415,,,,-0.5695,0.7872
2012-02-17,3274,0.6399,11.2143,-34.4415,,,,-0.3529,0.7876
2012-02-20,3275,0.6456,11.3409,-34.4415,,,,-0.2842,0.7879
2012-02-21,3276,0.6422,11.2652,-34.4415,,,,-0.3621,0.7883
2012-02-22,3277,0.6498,11.4332,-34.4415,,,,-0.2133,0.7887
2012-02-23,3278,0.6432,11.2906,-34.4415,,,,-0.3076,0.789
2012-02-24,3279,0.6453,11.3344,-34.4415,,,,-0.355,0.7894
2012-02-29,3280,0.66,11.6728,-34.4415,,,,-0.0667,0.7898
2012-03-01,3281,0.6596,11.6625,-34.4415,,,,0.0533,0.7901
2012-03-02,3282,0.662,11.7128,-34.4415,,,,0.1711,0.7905
2012-03-03,3283,0.659,11.6465,-34.4415,,,,0.1155,0.7909
2012-03-05,3284,0.6479,11.4082,-34.4415,,,,-0.0949,0.7912
2012-03-06,3285,0.6411,11.2608,-34.4415,,,,-0.3361,0.7916
2012-03-07,3286,0.6375,11.1819,-34.4415,,,,-0.3389,0.792
2012-03-08,3287,0.6452,11.3524,-34.4415,,,,-0.261,0.7924
2012-03-09,3288,0.6481,11.4158,-34.4415,,,,-0.2321,0.7927
2012-03-12,3289,0.6391,11.2218,-34.4415,,,,-0.3385,0.7931
2012-03-13,3290,0.6488,11.4389,-34.4415,,,,-0.1822,0.7935
2012-03-14,3291,0.6574,11.6324,-34.4415,,,,-0.0336,0.7938
2012-03-15,3292,0.6571,11.6231,-34.4415,,,,0.0661,0.7939
2012-03-16,3293,0.6503,11.4763,-34.4415,,,,-0.002,0.7942
2012-03-19,3294,0.6491,11.4493,-34.4415,,,,0.0287,0.7946
2012-03-20,3295,0.6455,11.3681,-34.4415,,,,0.1147,0.7947
2012-03-21,3296,0.6458,11.3743,-34.4415,,,,0.0993,0.7947
2012-03-22,3297,0.6495,11.4535,-34.4415,,,,0.1723,0.7948
2012-03-23,3298,0.6509,11.4833,-34.4415,,,,0.1687,0.7952
2012-03-26,3299,0.6398,11.2469,-34.4415,,,,-0.0221,0.7955
2012-03-27,3300,0.6456,11.3742,-34.4415,,,,0.0654,0.7959
2012-03-28,3301,0.6463,11.3888,-34.4415,,,,0.0611,0.7963
2012-03-29,3302,0.6292,11.0285,-34.4415,,,,-0.2056,0.7966
2012-03-30,3303,0.6349,11.1539,-34.4415,,,,-0.128,0.797
2012-04-02,3304,0.6278,10.9993,-34.4415,,,,-0.1796,0.7974
2012-04-03,3305,0.6172,10.7734,-34.4415,,,,-0.3514,0.7977
2012-04-05,3306,0.6045,10.5028,-34.4415,,,,-0.5731,0.7981
2012-04-06,3307,0.6065,10.5459,-34.4415,,,,-0.5741,0.798
2012-04-09,3308,0.5991,10.3865,-34.4415,,,,-0.6977,0.7982
2012-04-10,3309,0.6003,10.4114,-34.4415,,,,-0.8164,0.7982
2012-04-11,3310,0.6008,10.4198,-34.4415,,,,-0.8755,0.7981
2012-04-12,3311,0.6011,10.4246,-34.4415,,,,-0.8603,0.7983
2012-04-13,3312,0.6091,10.6027,-34.4415,,,,-0.7069,0.7984
2012-04-16,3313,0.6051,10.5148,-34.4415,,,,-0.5809,0.7986
2012-04-17,3314,0.5951,10.3003,-34.4415,,,,-0.7637,0.7988
2012-04-18,3315,0.5956,10.31,-34.4415,,,,-0.7844,0.7987
2012-04-19,3316,0.5961,10.3197,-34.4415,,,,-0.666,0.7987
2012-04-20,3317,0.5921,10.2314,-34.4415,,,,-0.7206,0.7987
2012-04-23,3318,0.5911,10.2088,-34.4415,,,,-0.667,0.7986
2012-04-24,3319,0.5909,10.2044,-34.4415,,,,-0.7495,0.7984
2012-04-25,3320,0.5908,10.2012,-34.4415,,,,-0.9617,0.7981
2012-04-26,3321,0.5893,10.166,-34.4415,,,,-1.0009,0.7981
2012-04-27,3322,0.5878,10.1325,-34.4415,,,,-0.9976,0.7981
2012-04-30,3323,0.5876,10.1281,-34.4415,,,,-0.9949,0.7978
2012-05-02,3324,0.5934,10.2528,-34.4415,,,,-1.0439,0.7978
2012-05-03,3325,0.5921,10.2234,-34.4415,,,,-1.0515,0.7979
2012-05-04,3326,0.5947,10.2802,-34.4415,,,,-0.9628,0.7981
2012-05-07,3327,0.5833,10.0382,-34.4415,,,,-1.0397,0.7983
2012-05-08,3328,0.5834,10.0396,-34.4415,,,,-1.0382,0.7982
2012-05-09,3329,0.581,9.9848,-34.4415,,,,-1.1769,0.7982
2012-05-10,3330,0.5808,9.9805,-34.4415,,,,-1.1236,0.7979
2012-05-11,3331,0.5807,9.9774,-34.4415,,,,-1.2065,0.7977
2012-05-14,3332,0.5806,9.9742,-34.4415,,,,-1.1902,0.7975
2012-05-15,3333,0.5806,9.9711,-34.4415,,,,-1.1863,0.7972
2012-05-16,3334,0.5805,9.968,-34.4415,,,,-1.2045,0.797
2012-05-17,3335,0.5804,9.9648,-34.4415,,,,-1.1686,0.7967
2012-05-18,3336,0.5803,9.9617,-34.4415,,,,-1.0483,0.7965
2012-05-21,3337,0.5802,9.9586,-34.4415,,,,-1.0108,0.7963
2012-05-22,3338,0.5801,9.9554,-34.4415,,,,-1.0991,0.796
2012-05-23,3339,0.58,9.9523,-34.4415,,,,-1.0298,0.7958
2012-05-24,3340,0.5799,9.9492,-34.4415,,,,-0.9547,0.7955
2012-05-25,3341,0.5799,9.9461,-34.4415,,,,-0.8353,0.7953
2012-05-28,3342,0.5798,9.9429,-34.4415,,,,-0.838,0.7951
2012-05-29,3343,0.5797,9.9398,-34.4415,,,,-0.824,0.7948
2012-05-30,3344,0.5796,9.9367,-34.4415,,,,-0.8537,0.7946
2012-05-31,3345,0.5795,9.9336,-34.4415,,,,-0.8736,0.7944
2012-06-01,3346,0.5794,9.9305,-34.4415,,,,-0.8924,0.7941
2012-06-04,3347,0.5793,9.9274,-34.4415,,,,-1.1601,0.7939
2012-06-05,3348,0.5793,9.9243,-34.4415,,,,-1.2732,0.7936
2012-06-06,3349,0.5792,9.9212,-34.4415,,,,-1.1772,0.7934
2012-06-07,3350,0.5791,9.9181,-34.4415,,,,-1.2612,0.7932
2012-06-08,3351,0.579,9.915,-34.4415,,,,-1.2771,0.7929
2012-06-11,3352,0.5789,9.9119,-34.4415,,,,-1.2082,0.7927
2012-06-12,3353,0.5788,9.9088,-34.4415,,,,-1.1986,0.7925
2012-06-13,3354,0.5787,9.9057,-34.4415,,,,-0.9886,0.7922
2012-06-14,3355,0.5787,9.9026,-34.4415,,,,-0.8126,0.792
2012-06-15,3356,0.5786,9.8995,-34.4415,,,,-0.8735,0.7918
2012-06-18,3357,0.5785,9.8964,-34.4415,,,,-0.8749,0.7915
2012-06-19,3358,0.5784,9.8933,-34.4415,,,,-0.7028,0.7913
2012-06-20,3359,0.5783,9.8902,-34.4415,,,,-0.6921,0.791
2012-06-21,3360,0.5782,9.8871,-34.4415,,,,-0.6362,0.7908
2012-06-22,3361,0.5781,9.884,-34.4415,,,,-0.6352,0.7906
2012-06-25,3362,0.578,9.881,-34.4415,,,,-0.6352,0.7903
2012-06-26,3363,0.578,9.8779,-34.4415,,,,-0.6054,0.7901
2012-06-27,3364,0.5779,9.8748,-34.4415,,,,-0.6045,0.7899
2012-06-28,3365,0.5778,9.8717,-34.4415,,,,-0.6045,0.7896
2012-06-29,3366,0.5777,9.8687,-34.4415,,,,-0.6045,0.7894
2012-07-02,3367,0.5776,9.8656,-34.4415,,,,-0.6045,0.7892
2012-07-03,3368,0.58,9.9159,-34.4415,,,,-0.5583,0.7891
2012-07-04,3369,0.5801,9.9179,-34.4415,,,,-0.6007,0.7893
2012-07-05,3370,0.5777,9.8633,-34.4415,,,,-0.6626,0.7895
2012-07-06,3371,0.5769,9.8449,-34.4415,,,,-0.6808,0.7894
2012-07-09,3372,0.5747,9.7982,-34.4415,,,,-0.7389,0.7894
2012-07-10,3373,0.5746,9.7941,-34.4415,,,,-0.686,0.7891
2012-07-11,3374,0.5745,9.791,-34.4415,,,,-0.6724,0.7889
2012-07-12,3375,0.5744,9.788,-34.4415,,,,-0.6283,0.7887
2012-07-13,3376,0.5743,9.785,-34.4415,,,,-0.5363,0.7884
2012-07-16,3377,0.5743,9.7819,-34.4415,,,,-0.5354,0.7882
2012-07-17,3378,0.5742,9.7789,-34.4415,,,,-0.5354,0.788
2012-07-18,3379,0.5741,9.7759,-34.4415,,,,-0.5354,0.7877
2012-07-19,3380,0.574,9.7728,-34.4415,,,,-0.5354,0.7875
2012-07-20,3381,0.5739,9.7698,-34.4415,,,,-0.5354,0.7873
2012-07-23,3382,0.5738,9.7668,-34.4415,,,,-0.5354,0.787
2012-07-24,3383,0.5737,9.7638,-34.4415,,,,-0.5403,0.7868
2012-07-25,3384,0.5737,9.7607,-34.4415,,,,-0.5665,0.7866
2012-07-26,3385,0.5736,9.7577,-34.4415,,,,-0.4797,0.7863
2012-07-27,3386,0.5735,9.7547,-34.4415,,,,-0.5399,0.7861
2012-07-30,3387,0.5734,9.7517,-34.4415,,,,-0.5759,0.7859
2012-07-31,3388,0.5733,9.7487,-34.4415,,,,-0.4966,0.7857
2012-08-01,3389,0.5731,9.7427,-34.4415,,,,-0.3685,0.7856
2012-08-03,3390,0.5712,9.7018,-34.4415,,,,-0.3996,0.7856
2012-08-06,3391,0.5735,9.7505,-34.4415,,,,-0.2892,0.7855
2012-08-07,3392,0.5738,9.7543,-34.4415,,,,-0.2823,0.7855
2012-08-08,3393,0.5745,9.7694,-34.4415,,,,-0.2663,0.7855
2012-08-09,3394,0.5783,9.8505,-34.4415,,,,-0.1913,0.7854
2012-08-10,3395,0.5787,9.8573,-34.4415,,,,-0.1828,0.7856
2012-08-13,3396,0.5783,9.8472,-34.4415,,,,-0.1889,0.7858
2012-08-14,3397,0.5811,9.9067,-34.4415,,,,-0.1336,0.7859
2012-08-15,3398,0.5798,9.8774,-34.4415,,,,-0.1565,0.7863
2012-08-16,3399,0.5812,9.9059,-34.4415,,,,-0.1288,0.7864
2012-08-17,3400,0.5788,9.8531,-34.4415,,,,-0.1721,0.7868
2012-08-20,3401,0.575,9.7712,-34.4415,,,,-0.2403,0.7872
2012-08-21,3402,0.5798,9.8758,-34.4415,,,,-0.145,0.7873
2012-08-22,3403,0.5786,9.8494,-34.4415,,,,-0.1652,0.7877
2012-08-23,3404,0.5794,9.865,-34.4415,,,,-0.1489,0.788
2012-08-24,3405,0.5765,9.8019,-34.4415,,,,-0.2008,0.7884
2012-08-27,3406,0.5755,9.7786,-34.4415,,,,-0.2184,0.7887
2012-08-28,3407,0.5642,9.5414,-34.4415,,,,-0.4114,0.7891
2012-08-29,3408,0.565,9.5577,-34.4415,,,,-0.3949,0.7891
2012-08-30,3409,0.5642,9.5404,-34.4415,,,,-0.4072,0.789
2012-08-31,3410,0.565,9.5562,-34.4415,,,,-0.391,0.789
2012-09-03,3411,0.5667,9.5922,-34.4415,,,,-0.3574,0.789
2012-09-04,3412,0.5666,9.5888,-34.4415,,,,-0.3578,0.7893
2012-09-05,3413,0.5578,9.4017,-34.4415,,,,-0.5077,0.7897
2012-09-06,3414,0.5562,9.3669,-34.4415,,,,-0.5346,0.7896
2012-09-07,3415,0.5594,9.4358,-34.4415,,,,-0.4725,0.7896
2012-09-10,3416,0.565,9.5557,-34.4415,,,,-0.3659,0.7899
2012-09-11,3417,0.5652,9.5579,-34.4415,,,,-0.3615,0.7903
2012-09-12,3418,0.5734,9.7372,-34.4415,,,,-0.2043,0.7907
2012-09-13,3419,0.5742,9.7521,-34.4415,,,,-0.1895,0.791
2012-09-14,3420,0.5889,10.0825,-34.4415,,,,0.0889,0.7914
2012-09-17,3421,0.5912,10.1299,-34.4415,,,,0.1291,0.7917
2012-09-18,3422,0.5884,10.0682,-34.4415,,,,0.0826,0.7921
2012-09-19,3423,0.5928,10.1644,-34.4415,,,,0.1614,0.7924
2012-09-20,3424,0.5874,10.0472,-34.4415,,,,0.0714,0.7928
2012-09-21,3425,0.5899,10.1006,-34.4415,,,,0.1161,0.7931
2012-09-24,3426,0.5911,10.1261,-34.4415,,,,0.1386,0.7935
2012-09-25,3427,0.5877,10.0515,-34.4415,,,,0.0823,0.7938
2012-09-26,3428,0.5812,9.9124,-34.4415,,,,-0.0239,0.7942
2012-09-27,3429,0.5825,9.9392,-34.4415,,,,-0.0005,0.7945
2012-09-28,3430,0.5854,10.0019,-34.4415,,,,0.0512,0.7949
2012-10-01,3431,0.5814,9.9158,-34.4415,,,,-0.0135,0.7952
2012-10-02,3432,0.5855,10.0026,-34.4415,,,,0.0571,0.7956
2012-10-03,3433,0.582,9.9281,-34.4415,,,,0.0015,0.7959
2012-10-04,3434,0.5817,9.9202,-34.4415,,,,-0.0023,0.7963
2012-10-05,3435,0.5824,9.9346,-34.4415,,,,0.0113,0.7966
2012-10-08,3436,0.5748,9.7734,-34.4415,,,,-0.1102,0.797
2012-10-09,3437,0.5724,9.7198,-34.4415,,,,-0.1492,0.7973
2012-10-11,3438,0.5577,9.4144,-34.4415,,,,-0.3702,0.7977
2012-10-12,3439,0.557,9.3989,-34.4415,,,,-0.3798,0.7977
2012-10-15,3440,0.5563,9.383,-34.4415,,,,-0.3897,0.7976
2012-10-16,3441,0.558,9.4176,-34.4415,,,,-0.361,0.7976
2012-10-17,3442,0.5574,9.4042,-34.4415,,,,-0.369,0.7977
2012-10-18,3443,0.5573,9.401,-34.4415,,,,-0.3693,0.7977
2012-10-19,3444,0.5553,9.3575,-34.4415,,,,-0.3999,0.7977
2012-10-22,3445,0.554,9.3289,-34.4415,,,,-0.4193,0.7976
2012-10-23,3446,0.5528,9.3004,-34.4415,,,,-0.4388,0.7976
2012-10-24,3447,0.5526,9.2965,-34.4415,,,,-0.4396,0.7973
2012-10-25,3448,0.5525,9.2937,-34.4415,,,,-0.4396,0.7971
2012-10-26,3449,0.5525,9.2909,-34.4415,,,,-0.4396,0.7969
2012-10-29,3450,0.5524,9.288,-34.4415,,,,-0.4396,0.7967
2012-10-30,3451,0.5523,9.2852,-34.4415,,,,-0.4471,0.7964
2012-10-31,3452,0.5522,9.2824,-34.4415,,,,-0.4608,0.7962
2012-11-01,3453,0.5521,9.2796,-34.4415,,,,-0.4532,0.796
2012-11-02,3454,0.5521,9.2768,-34.4415,,,,-0.4624,0.7957
2012-11-05,3455,0.552,9.274,-34.4415,,,,-0.4562,0.7955
2012-11-06,3456,0.5519,9.2712,-34.4415,,,,-0.4196,0.7953
2012-11-07,3457,0.5518,9.2684,-34.4415,,,,-0.4588,0.795
2012-11-08,3458,0.5517,9.2656,-34.4415,,,,-0.4638,0.7948
2012-11-09,3459,0.5517,9.2628,-34.4415,,,,-0.4582,0.7946
2012-11-12,3460,0.5516,9.26,-34.4415,,,,-0.4478,0.7944
2012-11-13,3461,0.5515,9.2572,-34.4415,,,,-0.3808,0.7941
2012-11-14,3462,0.5514,9.2544,-34.4415,,,,-0.3803,0.7939
2012-11-15,3463,0.5513,9.2516,-34.4415,,,,-0.3803,0.7937
2012-11-16,3464,0.5513,9.2488,-34.4415,,,,-0.3706,0.7934
2012-11-19,3465,0.5512,9.246,-34.4415,,,,-0.3426,0.7932
2012-11-20,3466,0.5511,9.2432,-34.4415,,,,-0.3422,0.793
2012-11-21,3467,0.551,9.2405,-34.4415,,,,-0.3422,0.7927
2012-11-22,3468,0.5509,9.2377,-34.4415,,,,-0.3422,0.7925
2012-11-23,3469,0.5509,9.2349,-34.4415,,,,-0.3422,0.7923
2012-11-26,3470,0.5508,9.2321,-34.4415,,,,-0.3422,0.7921
2012-11-27,3471,0.5514,9.2446,-34.4415,,,,-0.3305,0.792
2012-11-28,3472,0.5516,9.2474,-34.4415,,,,-0.3261,0.7922
2012-11-29,3473,0.556,9.3416,-34.4415,,,,-0.2503,0.7923
2012-11-30,3474,0.5633,9.4983,-34.4415,,,,-0.1259,0.7927
2012-12-03,3475,0.5652,9.5367,-34.4415,,,,-0.0945,0.793
2012-12-04,3476,0.5652,9.536,-34.4415,,,,-0.0928,0.7934
2012-12-05,3477,0.5697,9.633,-34.4415,,,,-0.0164,0.7937
2012-12-06,3478,0.5671,9.5764,-34.4415,,,,-0.0569,0.7941
2012-12-07,3479,0.5689,9.6129,-34.4415,,,,-0.027,0.7944
2012-12-10,3480,0.5655,9.5417,-34.4415,,,,-0.0784,0.7948
2012-12-11,3481,0.5659,9.5476,-34.4415,,,,-0.0717,0.7951
2012-12-12,3482,0.5731,9.7026,-34.4415,,,,0.0485,0.7955
